id,little,ring,middle,index,thumb
1140,335,402,519,444,518
1141,364,406,498,459,516
1142,356,413,509,462,527
1143,352,413,497,449,523
1144,353,414,497,455,524
1145,356,412,494,451,525
1146,361,411,486,449,528
1147,360,430,484,444,523
1148,361,421,484,445,519
1149,356,413,492,453,526
1150,357,411,495,454,526
1151,358,414,497,454,523
1152,348,419,11,443,532
1153,372,416,477,447,531
1154,363,396,516,471,521
1155,358,405,500,447,536
1156,352,416,498,453,531
1157,352,413,495,454,531
1158,347,404,493,452,537
1159,330,427,500,438,540
1160,348,415,492,451,525
1161,330,423,497,459,537
1162,341,416,494,454,533
1163,337,414,495,455,535
1164,334,409,500,451,527
1165,337,420,501,455,534
1166,305,416,509,455,534
1167,320,418,513,459,526
1168,325,408,496,453,534
1169,341,413,491,452,533
1170,336,413,492,454,535
1171,323,417,497,446,542
1172,351,408,482,465,542
1173,324,416,488,448,529
1174,332,409,489,457,532
1175,344,416,495,455,534
1176,349,415,498,454,531
1177,336,408,488,463,540
1178,342,405,517,450,519
1179,328,411,511,446,527
1180,337,417,500,446,533
1181,347,409,495,453,530
1182,343,407,490,452,532
1183,344,421,494,452,528
1184,339,397,485,457,533
1185,352,403,500,449,523
1186,336,440,485,443,540
1187,346,409,494,454,533
1188,349,415,494,453,533
1189,350,412,497,453,537
1190,359,425,502,442,536
1191,331,401,520,464,531
1192,364,402,503,463,533
1193,357,410,496,453,532
1194,343,405,497,457,531
1195,347,406,492,453,533
1196,344,392,499,456,536
1197,354,432,489,438,533
1198,361,371,491,450,537
1199,330,432,510,457,527
1200,347,409,491,455,535
1201,349,415,492,454,533
1202,354,401,498,448,527
1203,366,442,491,463,527
1204,354,443,492,447,531
1205,359,439,475,464,540
1206,343,412,493,453,532
1207,353,408,488,451,531
1208,344,407,503,458,530
1209,368,386,479,453,546
1210,345,402,481,452,536
1211,343,412,513,458,527
1212,347,403,490,459,532
1213,347,412,498,452,534
1214,351,425,495,454,533
1215,342,439,503,461,524
1216,394,431,490,452,532
1217,338,409,500,461,520
1218,358,425,498,450,537
1219,350,408,492,451,535
1220,348,404,494,454,532
1221,340,361,487,446,541
1222,326,394,519,458,525
1223,357,365,491,449,536
1224,380,428,481,459,530
1225,349,419,496,453,532
1226,348,419,495,454,533
1227,347,423,498,454,537
1228,336,405,503,449,525
1229,329,435,495,452,533
1230,336,472,502,453,533
1231,353,430,494,451,533
1232,349,398,494,453,531
1233,346,399,500,449,528
1234,355,390,496,449,532
1235,325,340,513,464,528
1236,351,375,488,475,531
1237,379,416,498,453,534
1238,346,417,498,451,532
1239,355,432,495,453,533
1240,342,464,497,457,533
1241,377,452,485,456,525
1242,338,405,504,446,538
1243,347,406,495,452,536
1244,348,414,493,449,530
1245,345,391,492,452,532
1246,355,418,490,458,528
1247,353,432,484,447,534
1248,363,335,487,459,535
1249,339,443,493,443,532
1250,351,410,495,451,532
1251,355,412,492,454,534
1252,344,430,491,457,532
1253,338,439,505,457,531
1254,342,435,508,446,539
1255,362,383,488,448,532
1256,351,400,486,449,532
1257,352,386,494,451,532
1258,347,391,494,451,531
1259,341,349,490,448,531
1260,339,354,505,458,529
1261,338,391,499,469,527
1262,331,405,486,460,539
1263,352,410,498,452,532
1264,347,429,494,452,533
1265,360,467,485,452,531
1266,366,478,473,443,536
1267,341,472,491,459,525
1268,343,479,492,462,537
1269,355,405,494,455,531
1270,345,401,493,454,530
1271,356,375,492,453,539
1272,343,374,480,450,530
1273,347,354,497,461,541
1274,334,451,510,460,527
1275,343,426,496,453,532
1276,355,428,492,454,535
1277,353,432,494,447,533
1278,365,387,498,458,524
1279,322,406,514,461,534
1280,313,432,503,446,519
1281,334,408,492,453,534
1282,344,405,492,454,531
1283,345,388,492,452,530
1284,331,358,504,470,529
1285,324,398,491,469,532
1286,350,426,489,446,528
1287,368,420,505,452,532
1288,358,429,491,451,533
1289,352,426,495,454,532
1290,358,398,489,457,526
1291,356,441,498,456,527
1292,361,485,475,443,538
1293,354,434,501,447,532
1294,345,409,492,452,530
1295,344,400,493,454,533
1296,353,396,490,467,527
1297,340,407,507,462,532
1298,333,352,504,455,520
1299,336,346,486,459,536
1300,347,416,502,455,533
1301,350,438,495,453,532
1302,333,411,502,454,528
1303,320,446,510,439,527
1304,362,388,497,463,535
1305,331,421,499,457,519
1306,345,399,499,452,532
1307,351,392,495,450,532
1308,347,392,494,453,532
1309,349,437,486,447,537
1310,368,422,480,445,530
1311,323,348,516,457,523
1312,351,473,502,456,531
1313,347,421,493,452,532
1314,350,431,495,454,530
1315,342,409,502,442,530
1316,346,454,482,439,539
1317,310,420,511,459,526
1318,327,428,486,458,532
1319,344,394,494,455,533
1320,343,383,491,450,532
1321,351,368,488,446,531
1322,337,197,528,463,523
1323,360,310,485,460,535
1324,346,243,483,445,535
1325,347,404,492,448,534
1326,348,430,490,452,535
1327,340,405,486,444,537
1328,349,487,496,454,529
1329,363,472,471,455,550
1330,344,454,516,456,532
1331,349,391,493,455,533
1332,352,388,496,453,533
1333,350,398,492,463,530
1334,353,400,489,452,520
1335,368,404,484,449,533
1336,341,408,496,454,529
1337,349,408,492,454,531
1338,356,407,492,452,534
1339,355,405,499,455,534
1340,350,396,500,457,533
1341,354,404,496,460,532
1342,354,419,493,449,531
1343,350,409,496,456,538
1344,351,404,493,456,533
1345,351,405,493,454,531
1346,353,404,498,450,534
1347,334,406,493,446,531
1348,345,402,504,438,524
1349,350,400,502,453,536
1350,355,404,494,454,534
1351,354,406,496,456,533
1352,359,411,499,448,535
1353,346,391,486,470,538
1354,350,406,511,463,520
1355,342,405,500,469,530
1356,347,407,492,452,533
1357,347,405,493,454,534
1358,345,410,485,450,533
1359,339,400,489,449,533
1360,361,410,477,464,533
1361,349,400,497,462,525
1362,351,410,495,457,535
1363,354,410,494,459,535
1364,359,413,499,467,533
1365,361,416,485,460,537
1366,401,412,498,463,525
1367,383,427,498,456,517
1368,388,417,500,455,532
1369,396,419,496,458,532
1370,387,423,498,450,536
1371,380,424,481,447,535
1372,371,421,506,458,527
1373,379,427,514,475,526
1374,381,423,497,462,535
1375,386,426,499,458,535
1376,381,428,499,460,524
1377,380,429,502,469,526
1378,371,426,504,462,543
1379,377,419,493,473,533
1380,379,428,501,455,531
1381,372,429,501,458,531
1382,372,425,495,456,536
1383,375,423,491,452,526
1384,373,446,499,436,534
1385,379,421,490,485,537
1386,371,433,488,459,534
1387,374,429,497,457,533
1388,376,428,497,459,535
1389,375,423,507,458,520
1390,375,427,509,454,543
1391,371,433,492,440,539
1392,371,428,494,466,533
1393,370,425,498,460,534
1394,372,427,496,454,534
1395,379,423,495,472,529
1396,360,445,502,432,538
1397,367,420,508,443,527
1398,373,429,510,450,535
1399,377,431,497,463,536
1400,378,430,498,462,535
1401,380,437,509,454,530
1402,392,423,474,456,551
1403,382,436,504,454,539
1404,367,429,511,470,539
1405,378,434,499,459,535
1406,376,432,497,455,533
1407,383,426,504,462,541
1408,368,430,494,452,531
1409,364,440,491,459,538
1410,383,427,489,454,531
1411,377,431,497,458,533
1412,378,430,500,460,535
1413,377,426,502,462,543
1414,389,421,512,464,527
1415,372,432,498,464,535
1416,371,432,512,445,535
1417,378,430,494,458,538
1418,375,429,500,460,534
1419,372,425,489,469,532
1420,367,421,510,473,522
1421,373,434,489,463,546
1422,356,415,517,479,531
1423,381,430,497,458,540
1424,377,433,496,462,537
1425,378,430,486,460,533
1426,373,434,496,443,535
1427,386,410,500,476,533
1428,387,421,504,464,540
1429,374,423,501,456,535
1430,377,425,496,458,535
1431,376,424,497,456,539
1432,384,424,483,452,539
1433,397,431,479,457,544
1434,377,430,480,467,539
1435,339,414,506,466,534
1436,350,417,500,463,534
1437,353,417,502,464,533
1438,341,418,517,472,524
1439,353,408,501,480,540
1440,363,409,498,476,543
1441,360,427,493,454,531
1442,354,415,498,463,536
1443,351,416,496,461,533
1444,355,406,478,462,544
1445,343,415,472,459,554
1446,343,437,480,446,537
1447,348,422,488,470,537
1448,356,418,498,464,538
1449,357,418,497,464,536
1450,361,426,481,468,537
1451,370,419,493,463,531
1452,346,410,517,473,521
1453,350,407,497,461,522
1454,353,418,494,465,536
1455,351,418,497,464,534
1456,357,420,495,461,526
1457,353,413,480,455,536
1458,373,424,488,474,535
1459,347,418,495,467,543
1460,355,418,499,463,536
1461,356,419,498,464,537
1462,349,415,502,467,534
1463,343,434,507,445,526
1464,357,424,507,453,539
1465,363,409,490,471,530
1466,351,416,498,464,536
1467,357,414,497,461,534
1468,355,411,493,458,541
1469,360,411,491,466,526
1470,345,418,497,466,549
1471,350,429,506,453,536
1472,360,418,497,462,535
1473,357,421,496,464,536
1474,352,421,490,471,523
1475,334,424,507,452,533
1476,355,415,511,453,532
1477,360,412,498,474,542
1478,361,418,498,462,537
1479,357,418,500,464,535
1480,356,413,499,458,546
1481,356,426,498,450,535
1482,356,415,500,472,529
1483,349,414,521,447,532
1484,357,416,495,463,537
1485,358,420,502,466,536
1486,352,413,501,461,540
1487,348,416,508,470,543
1488,371,436,490,455,539
1489,349,422,499,472,531
1490,354,415,501,462,534
1491,354,416,502,461,539
1492,356,416,514,466,539
1493,360,414,488,455,540
1494,349,417,498,473,540
1495,358,412,507,476,530
1496,359,414,502,466,537
1497,359,419,496,467,538
1498,359,419,500,463,532
1499,352,426,499,471,538
1500,368,426,489,453,545
1501,357,405,515,465,536
1502,363,420,505,463,530
1503,358,420,496,465,534
1504,355,417,498,460,535
1505,371,418,484,463,537
1506,325,420,516,463,529
1507,344,408,504,470,530
1508,357,416,508,469,543
1509,358,422,502,464,535
1510,359,419,500,464,539
1511,356,423,496,448,542
1512,368,419,494,453,521
1513,354,417,501,473,528
1514,346,418,520,469,545
1515,356,418,499,459,534
1516,356,418,498,463,536
1517,352,415,486,460,531
1518,370,412,499,466,542
1519,353,420,489,459,555
1520,363,438,494,449,541
1521,359,420,496,463,535
1522,359,419,501,464,538
1523,359,418,502,453,546
1524,348,403,504,455,524
1525,351,421,510,460,544
1526,347,427,509,452,531
1527,356,421,506,463,536
1528,356,418,497,460,535
1529,354,417,502,455,538
1530,362,412,488,468,547
1531,350,427,501,454,525
1532,361,413,498,455,527
1533,362,419,488,448,518
1534,360,414,495,453,520
1535,359,419,498,446,520
1536,370,417,490,448,528
1537,360,422,482,453,539
1538,363,420,488,446,544
1539,349,412,492,448,534
1540,352,417,498,454,533
1541,355,418,492,454,531
1542,360,412,473,468,539
1543,368,422,499,461,530
1544,346,418,530,453,526
1545,358,410,493,455,535
1546,358,421,497,458,536
1547,361,422,498,458,532
1548,359,422,487,452,539
1549,356,420,518,476,523
1550,349,423,511,461,511
1551,357,422,516,462,534
1552,357,420,496,453,531
1553,358,418,496,457,532
1554,359,417,501,448,532
1555,362,421,504,471,527
1556,375,427,468,450,539
1557,348,427,485,458,542
1558,361,420,491,456,534
1559,356,419,498,459,534
1560,358,421,499,461,536
1561,352,413,505,464,521
1562,345,419,511,462,550
1563,352,416,502,457,536
1564,355,419,494,459,533
1565,358,419,497,461,533
1566,359,419,498,468,531
1567,361,417,480,448,530
1568,374,415,480,464,536
1569,371,424,465,458,532
1570,358,425,490,455,533
1571,359,420,494,461,536
1572,362,421,499,459,536
1573,367,419,500,462,538
1574,365,424,508,443,536
1575,368,410,504,465,532
1576,373,430,506,466,540
1577,360,420,498,456,536
1578,357,419,493,456,533
1579,352,412,512,459,517
1580,363,420,467,469,544
1581,360,425,500,459,535
1582,374,422,489,455,533
1583,360,422,493,457,535
1584,360,419,501,459,535
1585,363,420,496,447,546
1586,349,413,502,447,537
1587,359,430,507,446,530
1588,368,415,493,455,527
1589,357,422,497,455,533
1590,360,418,496,458,534
1591,356,418,514,463,535
1592,348,418,522,458,531
1593,365,415,499,462,527
1594,358,429,482,445,527
1595,361,419,494,455,534
1596,359,421,503,459,537
1597,352,421,505,467,532
1598,373,419,504,459,540
1599,363,414,500,467,533
1600,350,411,520,472,522
1601,354,417,499,454,533
1602,360,417,496,455,535
1603,359,418,500,459,530
1604,351,406,502,474,529
1605,373,427,477,456,537
1606,360,417,501,456,536
1607,351,415,481,452,530
1608,360,423,499,456,536
1609,363,421,499,458,538
1610,344,430,510,455,530
1611,357,433,517,437,524
1612,341,411,512,469,520
1613,370,427,504,470,538
1614,358,419,498,458,534
1615,359,420,496,456,534
1616,362,435,490,448,532
1617,354,436,509,449,535
1618,352,412,508,466,522
1619,351,420,482,463,531
1620,357,419,495,456,534
1621,362,420,497,459,536
1622,367,419,500,445,539
1623,359,422,516,465,531
1624,371,430,491,436,545
1625,368,410,489,468,531
1626,363,421,498,458,533
1627,360,419,497,457,534
1628,360,426,481,461,531
1629,361,424,483,447,527
1630,355,420,499,447,536
1631,358,425,500,460,532
1632,356,419,497,456,534
1633,364,421,492,458,535
1634,369,422,499,454,534
1635,359,417,515,460,524
1636,366,417,504,459,525
1637,370,418,506,468,546
1638,360,417,496,456,533
1639,363,418,494,459,534
1640,361,417,494,462,539
1641,366,422,483,447,538
1642,363,426,494,439,531
1643,363,417,495,447,538
1644,359,419,498,454,528
1645,359,420,496,459,534
1646,364,424,496,456,536
1647,365,429,479,465,542
1648,365,419,510,457,537
1649,347,417,506,458,533
1650,359,414,507,453,534
1651,358,420,498,459,534
1652,361,420,494,456,533
1653,361,419,496,462,523
1654,373,428,485,442,530
1655,359,408,493,475,532
1656,364,431,497,458,528
1657,365,422,497,458,536
1658,363,422,497,457,534
1659,368,421,510,469,526
1660,366,435,477,448,551
1661,363,425,488,435,543
1662,359,430,517,456,529
1663,361,420,492,459,533
1664,360,419,494,457,534
1665,357,423,494,461,528
1666,353,430,485,446,545
1667,365,408,498,471,540
1668,371,419,490,455,554
1669,360,426,500,455,534
1670,363,422,497,461,532
1671,367,428,498,456,533
1672,370,424,489,455,538
1673,361,413,495,463,542
1674,360,428,494,455,533
1675,360,420,501,459,529
1676,360,420,496,456,533
1677,361,420,498,452,535
1678,363,419,504,454,529
1679,372,417,493,447,533
1680,366,421,474,459,534
1681,356,419,495,454,533
1682,361,422,496,460,531
1683,363,422,499,459,534
1684,356,417,497,462,534
1685,354,414,496,475,535
1686,344,439,515,442,524
1687,360,422,499,465,538
1688,360,420,498,453,531
1689,362,421,493,457,532
1690,357,424,488,451,544
1691,364,401,501,476,530
1692,365,405,481,475,538
1693,356,413,475,460,546
1694,361,420,497,458,534
1695,362,422,498,458,534
1696,365,429,505,448,536
1697,371,410,477,470,530
1698,363,413,511,464,522
1699,363,427,495,464,530
1700,360,421,495,456,533
1701,361,418,494,456,536
1702,370,414,493,465,535
1703,353,417,497,453,529
1704,371,427,496,448,532
1705,367,418,502,451,539
1706,362,423,491,456,535
1707,362,423,502,457,533
1708,364,420,505,459,540
1709,366,424,511,461,536
1710,373,407,480,466,533
1711,363,427,502,459,527
1712,364,420,506,461,532
1713,361,420,502,463,530
1714,360,420,494,458,535
1715,355,432,477,443,537
1716,356,410,496,460,523
1717,353,436,484,445,548
1718,362,428,502,466,543
1719,362,420,495,460,537
1720,363,421,498,459,536
1721,364,408,497,468,530
1722,360,417,503,466,540
1723,374,414,503,470,548
1724,360,421,493,465,533
1725,367,419,498,460,532
1726,357,418,495,457,533
1727,368,416,495,455,542
1728,353,420,494,455,538
1729,360,417,487,482,534
1730,357,424,485,457,559
1731,361,421,499,458,534
1732,360,423,498,463,537
1733,365,426,504,460,527
1734,369,432,487,449,548
1735,371,416,494,460,536
1736,359,434,520,465,518
1737,360,421,498,459,539
1738,362,421,491,458,535
1739,361,422,496,456,534
1740,362,415,498,467,534
1741,362,413,502,461,524
1742,373,428,490,462,541
1743,360,418,505,460,532
1744,365,421,496,461,535
1745,362,420,499,459,535
1746,361,429,510,468,531
1747,376,425,490,460,530
1748,372,427,498,444,522
1749,374,418,498,441,533
1750,363,423,494,457,531
1751,361,418,495,456,533
1752,364,411,493,456,537
1753,357,420,499,448,528
1754,351,428,482,456,533
1755,360,431,475,465,535
1756,363,421,496,462,535
1757,362,418,499,460,535
1758,369,424,490,457,522
1759,349,430,501,437,530
1760,368,422,508,447,539
1761,374,426,485,463,544
1762,357,419,494,455,532
1763,362,421,496,455,533
1764,359,420,499,456,532
1765,351,413,494,470,539
1766,354,417,504,467,524
1767,366,418,483,464,535
1768,357,419,493,458,531
1769,365,420,497,462,535
1770,363,422,498,460,530
1771,352,428,494,460,534
1772,364,428,488,470,550
1773,355,424,508,458,538
1774,376,425,496,460,539
1775,363,421,495,456,534
1776,360,420,494,457,533
1777,363,420,482,468,541
1778,358,397,500,476,535
1779,364,422,489,467,532
1780,360,437,495,450,532
1781,365,423,494,461,537
1782,366,423,498,461,534
1783,362,417,492,447,539
1784,358,418,504,465,532
1785,362,429,517,444,524
1786,370,431,504,437,539
1787,359,417,494,456,533
1788,363,419,499,460,535
1789,358,419,492,453,542
1790,366,426,484,446,536
1791,362,409,493,470,530
1792,360,424,492,458,538
1793,352,422,500,462,532
1794,365,421,495,457,537
1795,363,421,499,457,535
1796,375,423,494,468,544
1797,342,434,497,455,529
1798,369,417,501,462,538
1799,366,417,505,458,534
1800,364,417,497,462,537
1801,363,420,493,459,534
1802,364,428,499,453,522
1803,368,438,502,441,537
1804,362,424,506,468,533
1805,358,414,494,450,537
1806,367,423,498,461,534
1807,363,423,501,463,534
1808,361,421,504,455,521
1809,381,421,482,467,548
1810,368,420,519,446,529
1811,348,424,512,453,534
1812,364,414,492,457,531
1813,367,419,495,455,532
1814,359,416,493,451,532
1815,361,424,499,465,531
1816,376,429,481,455,528
1817,362,410,491,466,546
1818,356,416,501,461,537
1819,367,420,496,461,536
1820,364,420,500,461,535
1821,361,420,485,457,536
1822,377,413,494,461,526
1823,382,435,480,467,547
1824,362,429,508,462,530
1825,363,419,500,457,529
1826,359,418,493,456,532
1827,360,428,498,455,539
1828,377,418,473,452,553
1829,368,412,504,460,532
1830,373,422,491,468,525
1831,367,423,497,465,535
1832,364,423,498,459,534
1833,358,426,507,469,534
1834,359,412,498,455,528
1835,365,412,501,473,530
1836,358,425,509,449,537
1837,366,421,495,450,532
1838,360,419,496,458,534
1839,360,423,490,455,539
1840,353,422,503,454,522
1841,353,409,501,477,525
1842,370,428,490,457,554
1843,359,416,492,459,534
1844,363,423,497,457,535
1845,365,421,497,463,529
1846,360,424,507,445,540
1847,360,423,507,456,514
1848,372,426,488,455,544
1849,360,417,499,464,532
1850,360,419,497,462,532
1851,362,419,493,458,532
1852,364,427,497,448,524
1853,361,410,516,464,527
1854,373,424,484,461,525
1855,357,426,497,452,543
1856,363,422,500,463,533
1857,362,420,497,460,534
1858,362,419,510,451,538
1859,370,426,494,455,548
1860,371,422,508,467,523
1861,357,431,510,443,526
1862,364,423,497,458,533
1863,363,420,494,460,533
1864,364,416,496,459,530
1865,374,415,482,448,539
1866,359,411,516,463,529
1867,364,427,496,450,541
1868,364,418,499,461,533
1869,362,420,497,459,536
1870,365,422,499,461,535
1871,368,404,510,466,525
1872,347,422,500,463,533
1873,364,410,510,465,537
1874,369,425,501,463,535
1875,363,419,497,455,535
1876,362,421,495,459,533
1877,367,430,488,453,528
1878,364,417,478,452,538
1879,365,420,469,469,539
1880,368,432,477,457,536
1881,360,421,502,462,531
1882,363,421,500,463,537
1883,362,422,499,452,531
1884,372,415,482,462,545
1885,367,418,505,473,521
1886,375,430,493,452,544
1887,360,420,498,458,534
1888,363,423,499,458,534
1889,362,423,491,457,538
1890,360,425,501,464,529
1891,368,429,476,451,540
1892,354,416,503,450,519
1893,367,414,492,456,537
1894,361,418,500,462,536
1895,364,423,499,463,534
1896,370,424,512,466,520
1897,359,435,525,460,537
1898,370,410,497,468,541
1899,366,424,484,454,521
1900,364,420,494,455,533
1901,363,420,495,458,533
1902,359,424,494,471,535
1903,368,428,482,460,531
1904,363,415,494,459,540
1905,350,417,483,470,531
1906,368,422,494,459,534
1907,367,420,497,461,536
1908,372,423,494,460,539
1909,363,430,509,468,542
1910,371,416,497,468,529
1911,361,419,479,461,526
1912,358,422,499,460,533
1913,361,421,496,458,534
1914,361,419,495,464,536
1915,356,429,496,452,543
1916,360,428,477,448,532
1917,368,426,501,455,531
1918,369,418,496,459,531
1919,368,423,495,457,537
1920,365,422,496,463,537
1921,361,427,501,459,541
1922,360,424,499,461,532
1923,367,431,494,442,540
1924,365,423,506,448,534
1925,365,419,492,462,537
1926,364,423,495,461,532
1927,365,421,489,468,525
1928,353,416,512,451,527
1929,366,423,491,458,533
1930,355,420,496,476,539
1931,363,420,503,461,532
1932,364,424,496,466,536
1933,362,424,487,461,540
1934,379,428,492,459,541
1935,360,412,503,464,533
1936,353,425,491,451,533
1937,359,423,500,459,530
1938,361,423,498,463,535
1939,362,419,494,461,530
1940,358,416,492,476,531
1941,367,429,490,460,546
1942,353,424,499,456,529
1943,363,417,512,461,537
1944,366,420,497,462,537
1945,365,422,495,463,534
1946,369,420,511,468,537
1947,366,416,484,459,542
1948,374,416,478,466,551
1949,367,415,503,466,531
1950,365,421,490,463,538
1951,366,419,494,461,534
1952,364,423,499,457,526
1953,363,415,471,471,525
1954,355,420,496,460,543
1955,383,422,485,472,540
1956,364,421,499,459,533
1957,363,424,495,460,539
1958,366,422,495,451,535
1959,376,432,481,451,540
1960,371,425,506,459,535
1961,354,430,509,465,531
1962,364,428,499,462,533
1963,366,421,493,461,537
1964,363,420,496,461,535
1965,366,422,502,461,531
1966,375,431,484,460,531
1967,354,417,510,468,533
1968,360,418,487,468,532
1969,361,421,499,463,537
1970,365,423,499,463,536
1971,365,423,516,462,540
1972,377,429,491,469,534
1973,354,424,517,452,528
1974,350,419,520,464,541
1975,364,420,496,458,533
1976,360,419,496,462,535
1977,360,418,501,461,535
1978,357,426,505,454,537
1979,360,421,508,462,536
1980,369,417,492,465,539
1981,360,421,492,463,540
1982,361,421,497,465,535
1983,364,423,495,465,532
1984,370,421,497,460,538
1985,347,434,493,468,538
1986,376,417,468,466,543
1987,369,428,496,459,534
1988,366,421,499,460,535
1989,363,421,492,461,534
1990,371,413,488,466,537
1991,362,425,473,460,554
1992,345,419,491,463,541
1993,373,411,493,475,536
1994,368,418,493,471,516
1995,368,423,500,462,536
1996,363,431,493,473,531
1997,373,412,511,471,526
1998,372,423,492,479,536
1999,377,434,492,456,540
2000,364,420,495,466,539
2001,362,418,497,462,534
2002,364,424,497,471,532
2003,361,433,505,461,532
2004,371,415,498,462,531
2005,350,424,501,457,531
2006,366,419,494,461,535
2007,365,424,494,463,537
2008,364,422,497,463,537
2009,355,418,506,465,544
2010,359,437,512,450,529
2011,365,427,490,458,543
2012,364,426,500,464,527
2013,361,419,499,462,537
2014,362,418,496,461,535
2015,367,428,503,449,527
2016,346,427,500,445,534
2017,352,436,507,450,540
2018,362,425,485,464,541
2019,364,427,499,459,536
2020,365,423,492,463,535
2021,362,420,499,468,537
2022,374,427,478,457,552
2023,370,417,493,468,528
2024,362,413,508,465,533
2025,367,423,494,463,536
2026,363,421,500,460,534
2027,362,420,493,461,532
2028,372,420,477,468,549
2029,383,428,493,451,527
2030,385,424,487,463,537
2031,351,421,488,461,537
2032,367,425,495,461,538
2033,366,421,497,463,536
2034,367,417,503,470,529
2035,372,412,491,467,555
2036,364,426,498,460,525
2037,364,433,510,465,533
2038,365,423,489,461,537
2039,365,420,491,460,533
2040,374,420,497,463,545
2041,354,417,511,457,527
2042,367,426,488,460,527
2043,354,425,504,450,525
2044,366,420,499,459,532
2045,366,423,497,465,536
2046,365,423,491,465,539
2047,370,416,491,463,541
2048,367,428,496,463,522
2049,349,436,520,448,530
2050,376,418,490,459,533
2051,363,422,495,465,536
2052,363,422,493,462,534
2053,376,414,488,465,536
2054,359,435,493,456,525
2055,376,431,479,456,541
2056,360,424,493,461,542
2057,363,420,499,466,534
2058,364,421,498,463,537
2059,369,422,508,466,538
2060,394,416,479,473,537
2061,360,431,503,464,535
2062,359,424,499,447,534
2063,359,422,502,463,537
2064,363,422,495,464,535
2065,355,424,494,463,539
2066,360,425,487,461,534
2067,358,426,515,456,528
2068,350,434,487,451,530
2069,370,422,492,462,535
2070,365,422,498,462,536
2071,365,422,497,463,538
2072,356,417,497,470,540
2073,368,428,510,455,544
2074,374,431,489,454,548
2075,370,424,486,463,533
2076,365,423,494,462,534
2077,364,422,493,464,535
2078,358,424,491,466,544
2079,389,421,484,463,543
2080,349,420,502,476,536
2081,378,416,484,469,538
2082,368,423,495,464,537
2083,368,423,498,461,535
2084,368,421,498,464,539
2085,359,424,508,470,535
2086,367,426,493,461,542
2087,369,422,496,475,530
2088,356,421,500,462,535
2089,362,423,493,460,532
2090,363,422,492,462,535
2091,352,424,486,462,541
2092,364,422,473,461,528
2093,346,430,498,455,528
2094,363,419,490,450,534
2095,363,420,492,466,536
2096,364,421,497,462,535
2097,358,430,508,457,537
2098,363,424,516,476,534
2099,360,436,486,457,536
2100,371,420,475,470,543
2101,368,423,498,466,534
2102,360,421,499,463,534
2103,366,420,491,467,535
2104,359,414,493,478,538
2105,376,412,489,468,532
2106,351,424,495,461,534
2107,366,424,496,462,534
2108,365,421,500,462,535
2109,366,422,496,465,533
2110,362,419,503,463,542
2111,361,433,494,467,541
2112,361,423,493,473,530
2113,366,420,495,455,536
2114,365,422,497,462,535
2115,362,420,493,461,536
2116,371,415,499,451,528
2117,363,427,488,476,538
2118,359,412,482,474,533
2119,366,423,492,462,533
2120,363,422,497,463,534
2121,365,422,495,463,537
2122,370,423,495,465,543
2123,368,429,500,466,529
2124,364,428,513,458,528
2125,350,424,497,450,537
2126,369,424,495,461,534
2127,365,424,499,464,534
2128,362,420,494,462,536
2129,355,422,493,467,535
2130,358,417,489,453,530
2131,373,420,507,464,533
2132,379,421,506,450,538
2133,364,422,497,463,535
2134,367,426,497,464,537
2135,369,421,502,443,544
2136,363,429,510,463,516
2137,359,422,501,480,538
2138,371,426,483,459,538
2139,364,423,499,461,534
2140,363,422,497,458,533
2141,364,419,489,461,536
2142,363,426,495,456,546
2143,366,429,485,452,544
2144,376,408,489,471,537
2145,369,425,504,466,537
2146,365,424,497,463,536
2147,367,423,497,463,536
2148,373,426,496,469,528
2149,386,421,494,468,543
2150,361,428,502,466,527
2151,369,415,504,474,533
2152,361,419,495,461,535
2153,365,420,493,462,534
2154,364,426,487,466,528
2155,364,435,503,445,527
2156,369,420,483,466,539
2157,357,420,489,467,534
2158,366,424,496,467,534
2159,367,422,494,464,537
2160,368,423,495,468,535
2161,377,415,483,462,535
2162,373,408,498,475,530
2163,361,424,497,453,523
2164,368,415,492,457,535
2165,366,422,495,461,535
2166,365,421,494,462,535
2167,372,419,507,460,534
2168,375,410,486,472,533
2169,371,421,496,467,532
2170,364,419,483,458,544
2171,366,422,495,465,538
2172,368,422,496,461,538
2173,372,425,494,472,537
2174,353,429,507,459,523
2175,362,440,493,463,537
2176,374,433,509,455,537
2177,348,414,492,460,533
2178,364,419,493,461,536
2179,364,421,493,462,534
2180,356,414,497,462,541
2181,353,412,513,474,518
2182,382,416,476,473,534
2183,366,420,502,476,529
2184,368,422,496,464,537
2185,369,421,498,465,536
2186,368,424,490,469,533
2187,372,419,478,459,554
2188,363,409,497,471,538
2189,375,417,482,472,546
2190,363,421,496,463,536
2191,364,421,495,464,535
2192,364,421,495,463,536
2193,356,424,487,464,533
2194,376,407,478,471,549
2195,379,415,484,471,548
2196,364,430,483,463,530
2197,364,421,496,464,537
2198,365,423,496,464,536
2199,356,417,499,478,544
2200,365,439,490,446,547
2201,356,420,525,449,529
2202,384,432,479,454,540
2203,364,421,494,462,534
2204,364,422,498,463,538
2205,365,419,491,463,533
2206,363,415,492,464,531
2207,366,431,489,461,543
2208,372,420,476,472,550
2209,369,423,495,453,535
2210,364,422,495,463,538
2211,366,423,495,464,535
2212,373,426,493,456,534
2213,377,421,480,471,544
2214,360,419,492,477,547
